"http://www.ibisworld.com/industry/default.aspx?indid=1247&partnerid=researchnation",825,June-11,"Video Postproduction Services in the US","Information","United States","Industry revenue was stable for nearly a decade, but it started declining rapidly during the Great Recession and will continue to do so in the aftermath. Operators provide a variety of services to the Movie and Video Production (51211a) and Television Production (51211b) industries, but demand for postproduction services is declining. To cut spending, downstream industries are reconfiguring operations in order to complete postproduction in-house. Decreasing demand is anticipated to continue through 2011 as production companies continue their cost-cutting measures. Over the five years to 2011, revenue is expected to drop at an average annual rate of 4.9% per year to total $4.1 billion, with t…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1251&partnerid=researchnation",825,February-11,"Independent Label Music Production in the US","Information","United States","Since 2002, CD sales have fallen consistently, contracting a whopping 21.9% in 2009 alone. Although revenue from digital sales continues to grow, this growth has failed to offset declining physical sales. Part of the reason stems from the fact that, in the digital age, consumers not only purchase more music online, they also listen to music through alternative means, including online streaming, satellite radio and mobile applications. The music industry as a whole has continued its decline because most labels have failed to profit from most of these new formats. Although indie labels have benefited from the flexibility of their smaller-scale operations, many have been forced to cut employmen…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1252&partnerid=researchnation",825,June-11,"Major Label Music Production in the US","Information","United States","According to the International Federation of the Phonographic Industry (IFPI), the United States, Japan, Germany, the United Kingdom and France accounted for more than 75.0% of the recorded music market in 2010. The United States is the largest territory for recorded music sales, constituting more than 26.0% of total recorded music sales in 2010. Although IBISWorld expects that global market share to remain stable in 2011, in less than a decade, CD sales in the United States have dropped by more than half and digital music has turned the music industry upside down. Unfortunately, revenue from digital music sales has yet to come close to recouping the losses from traditional sales. Music labe…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1253&partnerid=researchnation",825,July-11,"Music Publishing in the US","Information","United States","Music surrounds consumers more than ever: over the radio and in movies, advertisements and TV shows. How much the owners of these songs get paid is central to the performance of the Music Publishing industry. It is already a big business, raking in $4.9 billion in revenue in 2011, but the most noteworthy aspect of the publishing industry is its resilience during a time when other music industries are facing near collapse. Music publishing, which has been far more resilient to the digital technology boom than the broader music industry, is set to grow by 1.6% per year in the five years to 2011.…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1254&partnerid=researchnation",825,July-11,"Audio Production Studios in the US","Information","United States","Almost every industry that sound recorders rely on for revenue is facing difficulty. Record labels are struggling as digital sales fail to make up for the decline of the compact disc (CD). TV and film producers are losing advertising to the internet and are their programs are facing the same digital problems as the music industry. Furthermore, advertisers have retreated in the face of a hostile economic climate. Over the five years to 2011, IBISWorld estimates that revenue for the Audio Production Studios industry will decrease at an average annualized rate of 4.0% to $735.9 million.…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1258&partnerid=researchnation",825,July-11,"Radio Broadcasting in the US","Information","United States","Radio broadcasters were already fending off competition from podcasts, MP3 players and streaming radio by the time the recession took hold in 2008. During the downturn, radio's struggles were exacerbated when companies that purchase commercials made drastic cuts to their advertising budgets. This trend crippled the Radio Broadcasting industry, which relies on ad buying for about 90.0% of its revenue. Major companies like Clear Channel, Sirius XM and Citadel were forced to restructure in response to the harsh operating environment. (Radio stations that operate exclusively online, such as Pandora, are excluded from this industry.) IBISWorld estimates revenue to decline at an average annual rat…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1261&partnerid=researchnation",825,July-11,"Television Broadcasting in the US","Information","United States","The Television Broadcasting industry recently underwent structural changes and dealt with a sharp drop off in advertising revenue. Industry revenue is expected to decline at an average annual rate of 2.1% over the five years to 2011 to reach $36.1 billion. During this time, disposable income decreased and consumers gradually shifted to cable TV, online channels and other media, which depressed advertising revenue. According to IBISWorld, total advertising spending is anticipated to fall at an annualized rate of 0.2% over the five years to 2011, which masks a drastic 11.3% decline in spending in 2009 alone. As significant corporate profits boost advertising spending and as this industry negot…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1263&partnerid=researchnation",825,April-11,"Cable Networks in the US","Information","United States","The Cable Networks industry expanded its channels and improved quality by offering a significant portion of programming in high-definition (HD) in order to build and maintain its consumer base. Attracted by improved offerings, the net number of cable subscribers expanded during the five years to 2011 at an annualized rate of 2.3% to 110.0 million. However, advertising and subscription revenue growth was constrained from 2008 to 2010 due to the negative impact that the economic recession had on subscriber income and company profits.…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1264&partnerid=researchnation",825,April-11,"Cable, Internet & Telephone Providers in the US","Information","United States","A 3.8% boost in subscribers and 2.4% growth in consumer spending are expected to propel the industry forward. As a result, the Cable, Internet and Telephone Providers industry is expected to increase 5.0% to $133.4 billion in 2011, contributing to 5.8% annualized growth over the past five years. The number of cable subscriptions rose at an annualized rate of 2.3% during this time, but companies consistently pumped up prices by bundling and increasing the speed of services. The recession caused job loss and high interest rates, which adversely affected the industry by slightly hampering demand for services, while limited funding hindered some firms' investments in infrastructure. Nevertheless…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1269&partnerid=researchnation",825,May-11,"Voice Over Internet Protocol Providers (VoIP) in the US","Information","United States","The five years to 2011 marked the arrival of commercially viable voice over internet protocol (VoIP). The VoIP industry can trace its origin back to 1995, when a small company called VocalTec released the first internet phone. The innovation failed to take off due to poor sound quality and insufficient network speeds. As household broadband penetration and superior internet bandwidth surged in the early 2000s, however, reaching 25.0% in 2003, VoIP was blessed with a much more conducive environment and began use commercially. The commercial potential of VoIP quickly became apparent as the number of paying VoIP subscribers exhibited massive year-on-year gains. By the end of 2010, VoIP househol…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1268&partnerid=researchnation",825,July-11,"Wired Telecommunications Carriers in the US","Information","United States","The five years to 2011 represent a particularly challenging period for the Wired Telecommunications Carriers industry. Operators are battling intensifying threats from substitute services, growing cost and price pressures and service consolidation. Voice over internet protocol (VoIP) and cell phones are two substitute services that are placing considerable pressure on the pricing of wired voice. Meanwhile, migration from dial-up internet connections to broadband, including naked DSL (i.e. DSL subscriptions without phone subscriptions) and cable, is prompting subscribers to disconnect one or all of their landlines. Similar developments are affecting wired telecommunications carriers outside o…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1267&partnerid=researchnation",825,June-11,"Wireless Telecommunications Carriers in the US","Information","United States","The five years to 2011 was another prosperous period for the Wireless Telecommunications Carriers industry. Intense competition has prompted significant technological innovation and new high-margin product development from the major carriers. Subsequently, consumers have enthusiastically adopted these more advanced services, driving revenue gains, bolstering profit margins and facilitating price cuts. Lower pricing of traditional wireless voice services has further increased the competitive advantage over wired voice services, underpinning subscriber growth. Increased scale and greater consolidation have ultimately improved the efficiency of this high fixed-cost industry and ensured healthy …Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1270&partnerid=researchnation",825,July-11,"Telecommunications Resellers in the US","Information","United States","Telecommunication resellers are looking back at the past five years and wondering where they went wrong. The huge potential of wireless telephony presented considerable growth prospects, and wireless network operators were happy to wholesale network access and use. However, large-scale industry consolidation and competition from wireless carriers offering new prepaid plans dampened the prospects of resellers. In 2011, revenue is expected to contract 6.5%, to $9.1 billion, as external competition squeezes resellers out of the market. During the five years to 2011, industry revenue contracted at an estimated 6.7% annualized rate.…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1271&partnerid=researchnation",825,February-11,"Satellite Telecommunications Providers in the US","Information","United States","During the past decade, satellite technology has become more important in the provision of various telecommunications services, including data, video, broadband internet services and traditional telephony services. For example, satellites are used for an increasing number of internet-related applications, with satellite operators providing platforms for internet service providers and streaming-media content providers. Similarly, large jumps in the number of satellite and direct-broadcast satellite subscribers have emphasized the growing importance of satellite technologies. In recent years, emerging broadband applications also have stimulated growth.…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1272&partnerid=researchnation",825,July-11,"Radar & Satellite Operations in the US","Information","United States","The Radar and Satellite Operations industry had the wind taken out of its sails by the economic downturn. Over the five years to 2010, the industry is expected to return miserable revenue and profitability figures, with revenue contracting by 4.8% per year and profit crashing by 25.0% per year to reach $1.79 billion. The deteriorating industry performance has forced participants into a new round of consolidation in an effort to improve efficiencies. The consolidation initiative partly worked, with establishments, employees and wages all declining over the period, but it was not enough to offset the weakening pricing conditions, and profitability was slashed. The poor industry performance is …Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1275&partnerid=researchnation",825,November-11,"News Syndicates in the US","Information","United States","The news media environment is changing. Mass audiences are disappearing while technology is providing new ways for media outlets to reach audiences. The News Syndicates industry is responding by making access to content cheaper, more comprehensive, faster and easier. The content this industry generates comes in the form of news reports, articles, pictures, audio and videos and is distributed to newspapers, radio stations and TV networks. Also, affiliated and independent online media outlets cover all bases of content from the News Syndicates industry.…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1901&partnerid=researchnation",825,July-11,"Internet Service Providers in the US","Information","United States","The internet has allowed people to access increasing amounts of information instantaneously from anywhere in the world. It has revolutionized the way people communicate, work, socialize and educate themselves. As the internet entrenches itself into the everyday lives of Americans, rising demand has caused prices for internet-access services and computers to drop, spurring further demand. Over the five years to 2011, revenue is expected to increase at an average annual rate of 7.3%.…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1982&partnerid=researchnation",825,May-11,"Search Engines in the US","Information","United States","The search engine landscape has changed rapidly over the five years to 2011. Since 2006, the dominant online advertising medium has switched from banner ads to search ads, largely under the impetus of Google. The Search Engines industry derives most of its revenue by serving ads to users depending on the search term entered. Under this business model, search engines are paid a small fee whenever a user clicks on an ad; advertisers create ads targeted to specific keyword queries, with the search engine determining which ads to present based on the advertisers' offering price and the ad's popularity. This efficient advertising system, coupled with an increasingly internet-connected populace, i…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1281&partnerid=researchnation",825,July-11,"Data Processing & Hosting Services in the US","Information","United States","The technology boom in the past quarter century has created strong demand for data processing and hosting activities. While the Data Processing and Hosting Services industry performs a diverse range of activities, its main services include application service provision, data storage and hosting services and data processing activities. These data services have become integral to nearly every firm's operations in today's business world. In particular, data processing, which refers to translating data into a digital form and using software to discover relationships within the data, is important for companies to run efficiently. Companies conduct data processing to find new clients, to reduce co…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1974&partnerid=researchnation",825,May-11,"Internet Publishing and Broadcasting in the US","Information","United States","The Internet Publishing and Broadcasting industry has produced meteoric growth during the past five years. From 2006 to 2011, industry revenue is expected to grow 21.4% annually to $38.7 billion. In 2011 alone, industry revenue will rise 18.8% from 2010. Revenue figures alone actually understate the influence of this industry, though, because it offers so much content for free that would have required subscription fees or newsstand visits in prior decades. This revolutionary stance has caused major disruptions in other industries, particularly those involved in publishing and print media. Today, internet publishing is settling in as a mainstream form of media, though true universal acceptanc…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1288&partnerid=researchnation",825,July-11,"Commercial Banking in the US","Finance and Insurance","United States","The Commercial Banking industry's revenue is expected to fall at an average rate of 2.3% annually to $570.9 billion in the five years to 2011; however, this overall decline masks roller coaster volatility that the industry experienced in that time. Three distinct stages have characterized the industry during the period: strong growth in 2005 and 2006, a 25.0% contraction in industry revenue between 2007 and 2009, and growth in 2010 and 2011. In 2011, revenue is expected to increase at a rate of 9.0%.…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1289&partnerid=researchnation",825,July-11,"Savings Banks & Thrifts in the US","Finance and Insurance","United States","IBISWorld estimates that Savings Banks and Thrifts industry revenue will fall at an average annualized rate of 4.6% to $85.7 billion over the five years to 2011. This decline mainly occurred as a result of diminished customer deposits, battered balance sheets of industry participants and increased regulatory costs. Savings institutions have lost deposits to larger commercial banks that offer competing products and services. Exposure to subprime loans has also negatively affected the industry because of loan portfolio write-downs, which have crippled savings institution balance sheets. Furthermore, adherence to new government regulations has increased costs, pinching industry profit. From 201…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1290&partnerid=researchnation",825,May-11,"Credit Unions in the US","Finance and Insurance","United States","Over the five years to 2011, revenue for the Credit Unions industry is expected to fall 3.4% annually to $43.7 billion. However, this annual decline masks the roller-coaster volatility that the industry has experienced over the period. The industry has been characterized by three distinct stages: rapidly accelerating revenue during the housing boom, plummeting revenue during the recession and a recovery in revenue in 2010 and 2011.…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1291&partnerid=researchnation",825,May-11,"Money Market & Other Banking in the US","Finance and Insurance","United States","The subprime crisis has led to extraordinary upheavals in banking. The impact of huge capital losses, falling revenue and a crisis of confidence that began in investment banking has flowed through to all parts of the banking system. Industrial banks and private banks are no exception.

In the five years to 2011, industry revenue is expected to decline on average by 15.9% annually to $853.2 million. The past five years have been characterized by three volatile growth phases: booming economic growth, the credit crunch with a subsequent recession and steady decline. Industrial banks capitalized on a strong demand for loans as a result of appreciating housing prices between 2005 and 2007. In 200…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1293&partnerid=researchnation",825,July-11,"Credit Card Issuing in the US","Finance and Insurance","United States","Virtually everyone in the US economy has experienced the effects of the historic decline in real estate values, the rise in unemployment, frozen credit markets and the collapse of major financial institutions. The recession hit the Credit Card Issuing industry particularly hard. In fact, IBISWorld estimates that revenue will contract at an average annual rate of 5.1% to $48.3 billion over the five years to 2011. The recession and the global financial crisis curtailed spending by businesses and, more importantly, consumers. Furthermore, the number of delinquencies and bad debts incurred by credit card issuers has skyrocketed, causing the industry's poor performance.…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
"http://www.ibisworld.com/industry/default.aspx?indid=1294&partnerid=researchnation",825,April-11,"Auto Leasing, Loans & Sales Financing in the US","Finance and Insurance","United States","Over the five years to 2011, revenue in the Auto Leasing, Loans and Sales Financing industry declined at an average annual rate of 5.9% to $99.5 billion. The industry has been negatively affected by tightened lending standards, reduced vehicle sales, low consumer confidence and rising unemployment throughout the recession. Before the recession, sales financing grew in line with a strong economy characterized by income appreciation and consumer confidence.…Purchase to read more. Each IBISWorld Industry report of 30 to 40 pages contains key industry figures; supply chain information; market characteristics; product, market and service segmentation; operating strengths and weaknesses; analysis of external drivers; major player market strategies; and industry profit and cost benchmarks; and 5-year forecasts with forecast analysis."
